YYMMDDHHMI,STN,WD,WS,GST,VS,RVR1,RVR2,WC,CA,CA1,CT1,CH1,CA2,CT2,CH2,CA3,CT3,CH3,CA4,CT4,CH4,TA,TD,HM,PA,PS,RN
202409280300,113,50,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.2,15.4,7.9,1016.2,1017.0,-9.0
202409280400,113,50,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.9,15.0,7.8,1016.4,1017.2,-9.0
202409280500,113,50,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.7,14.9,7.9,1016.8,1017.7,-9.0
202409280600,113,50,11,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.5,14.3,7.7,1017.2,1018.0,-9.0
202409280700,113,50,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.6,14.4,7.7,1017.8,1018.6,-9.0
202409280800,113,50,11,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.7,14.7,7.3,1018.2,1019.0,-9.0
202409280900,113,50,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21.2,15.0,6.8,1018.3,1019.1,-9.0
202409281000,113,50,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.2,15.4,6.2,1018.5,1019.3,-9.0
202409281100,113,50,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,25.6,14.7,5.1,1018.3,1019.1,-9.0
202409281200,113,90,9,-9,10000,-9,-9,-9,1,1,7,1000,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.4,15.1,5.0,1018.0,1018.8,-9.0
202409281300,113,90,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,27.2,16.6,5.2,1017.6,1018.4,-9.0
202409281400,113,30,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,27.4,15.9,4.9,1017.2,1018.0,-9.0
202409281500,113,50,6,-9,10000,-9,-9,-9,3,3,6,5500,-9,-9,-9,-9,-9,-9,-9,-9,-9,28.2,15.9,4.7,1017.2,1017.9,-9.0
202409281600,113,40,8,-9,10000,-9,-9,-9,4,4,6,5500,-9,-9,-9,-9,-9,-9,-9,-9,-9,27.1,16.1,5.1,1017.1,1017.9,-9.0
202409281700,113,50,8,-9,10000,-9,-9,-9,3,3,6,5500,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.6,16.1,5.2,1017.2,1018.0,-9.0
202409281800,113,60,8,-9,10000,-9,-9,-9,3,3,6,5000,-9,-9,-9,-9,-9,-9,-9,-9,-9,25.9,16.2,5.5,1017.5,1018.3,-9.0
202409281900,113,60,8,-9,10000,-9,-9,-9,1,1,6,5000,-9,-9,-9,-9,-9,-9,-9,-9,-9,24.9,16.4,5.9,1017.9,1018.7,-9.0
202409282000,113,40,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.6,18.0,7.1,1018.5,1019.3,-9.0
202409282100,113,50,5,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,22.8,17.4,7.2,1018.9,1019.7,-9.0
202409282200,113,50,6,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21.6,17.7,7.9,1019.6,1020.4,-9.0
202409282300,113,50,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21.0,17.4,8.0,1019.8,1020.6,-9.0
202409290000,113,60,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20.4,17.1,8.1,1019.8,1020.6,-9.0
202409290100,113,50,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.8,16.9,8.3,1019.8,1020.6,-9.0
202409290200,113,60,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.7,16.5,8.2,1019.7,1020.6,-9.0
202409290300,113,60,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.5,16.5,8.3,1019.8,1020.6,-9.0
202409290400,113,60,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.3,16.5,8.4,1019.9,1020.8,-9.0
202409290500,113,60,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.1,15.8,8.1,1020.2,1021.0,-9.0
202409290600,113,60,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.7,16.1,8.5,1020.8,1021.6,-9.0
202409290700,113,50,6,-9,10000,-9,-9,-9,2,2,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.8,16.2,8.5,1021.1,1021.9,-9.0
202409290800,113,60,5,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,21.1,15.5,7.0,1021.0,1021.8,-9.0
202409290900,113,100,9,-9,10000,-9,-9,-9,1,1,3,8500,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.2,15.1,6.1,1021.0,1021.8,-9.0
202409291000,113,110,11,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,24.6,15.9,5.8,1020.6,1021.4,-9.0
202409291100,113,130,10,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.1,15.5,5.2,1020.4,1021.2,-9.0
202409291200,113,130,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.9,17.2,5.5,1019.8,1020.6,-9.0
202409291300,113,100,6,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,27.3,17.1,5.4,1018.9,1019.7,-9.0
202409291400,113,150,5,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,27.8,16.7,5.1,1018.1,1018.9,-9.0
202409291500,113,150,4,-9,10000,-9,-9,-9,1,1,6,5000,-9,-9,-9,-9,-9,-9,-9,-9,-9,27.7,17.1,5.3,1017.8,1018.6,-9.0
202409291600,113,300,6,-9,10000,-9,-9,-9,2,2,6,5000,-9,-9,-9,-9,-9,-9,-9,-9,-9,27.6,17.2,5.3,1017.6,1018.4,-9.0
202409291700,113,280,7,-9,10000,-9,-9,-9,3,3,6,5000,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.7,18.0,5.9,1018.0,1018.8,-9.0
202409291800,113,300,5,-9,10000,-9,-9,-9,2,2,6,5000,-9,-9,-9,-9,-9,-9,-9,-9,-9,24.7,18.6,6.9,1017.9,1018.8,-9.0
202409291900,113,310,3,-9,10000,-9,-9,-9,4,4,6,5000,-9,-9,-9,-9,-9,-9,-9,-9,-9,24.0,18.9,7.3,1018.4,1019.2,-9.0
202409292000,113,340,3,-9,10000,-9,-9,-9,2,2,6,5000,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.8,19.1,7.5,1018.7,1019.5,-9.0
202409292100,113,40,2,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.0,19.3,8.0,1018.9,1019.7,-9.0
202409292200,113,90,3,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,22.4,19.1,8.2,1018.8,1019.6,-9.0
202409292300,113,120,3,-9,10000,-9,-9,-9,2,2,6,3000,-9,-9,-9,-9,-9,-9,-9,-9,-9,22.4,18.5,7.9,1018.8,1019.6,-9.0
202409300000,113,160,6,-9,10000,-9,-9,-9,4,4,6,4000,-9,-9,-9,-9,-9,-9,-9,-9,-9,22.7,17.9,7.5,1018.6,1019.4,-9.0
202409300100,113,150,6,-9,10000,-9,-9,-9,1,1,6,4000,-9,-9,-9,-9,-9,-9,-9,-9,-9,22.2,17.0,7.2,1018.5,1019.3,-9.0
202409300200,113,140,5,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21.7,16.3,7.1,1018.5,1019.3,-9.0
202409300300,113,130,7,-9,10000,-9,-9,-9,2,2,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,21.7,15.4,6.8,1018.2,1019.0,-9.0
202409300400,113,110,6,-9,10000,-9,-9,-9,2,2,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,21.5,14.7,6.5,1018.1,1018.9,-9.0
202409300500,113,100,6,-9,10000,-9,-9,-9,3,3,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,21.0,14.7,6.7,1017.9,1018.8,-9.0
202409300600,113,100,4,-9,10000,-9,-9,-9,5,3,3,7000,5,0,20000,-9,-9,-9,-9,-9,-9,20.6,13.9,6.5,1018.0,1018.8,-9.0
202409300700,113,100,6,-9,10000,-9,-9,-9,6,1,3,7000,6,0,20000,-9,-9,-9,-9,-9,-9,20.9,13.6,6.3,1017.8,1018.6,-9.0
202409300800,113,110,7,-9,10000,-9,-9,-9,4,4,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,22.0,13.9,6.0,1017.8,1018.6,-9.0
202409300900,113,110,7,-9,10000,-9,-9,-9,6,6,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,22.2,14.2,6.1,1017.7,1018.5,-9.0
202409301000,113,120,6,-9,10000,-9,-9,-9,5,5,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.4,14.4,5.7,1017.4,1018.2,-9.0
202409301100,113,150,6,-9,10000,-9,-9,-9,3,3,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,24.5,15.3,5.6,1016.9,1017.7,-9.0
202409301200,113,150,5,-9,10000,-9,-9,-9,3,3,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,25.4,15.2,5.3,1016.3,1017.1,-9.0
202409301300,113,170,6,-9,10000,-9,-9,-9,2,2,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.0,15.1,5.1,1015.6,1016.4,-9.0
202409301400,113,180,5,-9,10000,-9,-9,-9,3,3,1,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.8,15.1,4.9,1015.1,1015.9,-9.0
202409301500,113,240,7,-9,10000,-9,-9,-9,2,2,1,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.1,15.3,5.2,1014.3,1015.1,-9.0
202409301600,113,270,8,-9,10000,-9,-9,-9,2,2,1,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.1,16.4,5.5,1013.8,1014.6,-9.0
202409301700,113,270,8,-9,10000,-9,-9,-9,3,3,1,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,24.4,16.8,6.3,1013.5,1014.3,-9.0
202409301800,113,270,7,-9,10000,-9,-9,-9,4,4,1,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.6,16.8,6.6,1013.2,1014.0,-9.0
202409301900,113,260,4,-9,10000,-9,-9,-9,5,5,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.0,17.3,7.0,1013.1,1013.9,-9.0
202409302000,113,260,4,-9,10000,-9,-9,-9,6,6,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.0,17.8,7.3,1013.4,1014.2,-9.0
202409302100,113,260,5,-9,10000,-9,-9,-9,7,7,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,22.8,18.4,7.6,1013.6,1014.4,-9.0
202409302200,113,270,5,-9,10000,-9,-9,-9,7,7,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.0,19.2,7.9,1013.3,1014.1,-9.0
202409302300,113,240,4,-9,10000,-9,-9,-9,7,7,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,22.9,19.5,8.1,1012.7,1013.5,-9.0
202410010000,113,220,6,-9,10000,-9,-9,-9,7,7,0,18000,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.2,19.4,7.9,1012.0,1012.8,-9.0
202410010100,113,190,5,-9,10000,-9,-9,-9,7,1,3,8000,7,0,20000,-9,-9,-9,-9,-9,-9,22.7,19.6,8.3,1011.5,1012.3,-9.0
202410010200,113,190,7,-9,10000,-9,-9,-9,7,7,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.0,19.7,8.2,1010.8,1011.6,-9.0
202410010300,113,190,7,-9,10000,-9,-9,-9,7,4,7,2000,7,0,20000,-9,-9,-9,-9,-9,-9,23.2,20.3,8.4,1009.9,1010.7,-9.0
202410010400,113,220,8,-9,10000,-9,-9,-9,7,5,7,1500,7,3,10000,-9,-9,-9,-9,-9,-9,23.7,20.0,8.0,1009.3,1010.1,-9.0
202410010500,113,220,13,-9,8000,-9,-9,61,8,6,7,1500,8,4,8000,-9,-9,-9,-9,-9,-9,21.4,19.4,8.9,1009.2,1010.0,1.6
202410010600,113,260,9,-9,10000,-9,-9,60,8,4,7,1500,6,6,4000,8,4,7500,-9,-9,-9,22.0,19.8,8.7,1009.2,1010.0,0.0
202410010700,113,310,13,-9,10000,-9,-9,21,7,3,7,1500,7,3,7500,-9,-9,-9,-9,-9,-9,20.9,18.4,8.6,1009.7,1010.5,0.0
202410010800,113,320,11,-9,10000,-9,-9,60,8,3,7,1500,6,6,5000,8,4,7500,-9,-9,-9,20.2,17.9,8.7,1010.0,1010.8,0.1
202410010900,113,320,18,-9,10000,-9,-9,60,8,3,7,1500,5,6,2500,8,4,6500,-9,-9,-9,19.4,15.7,7.9,1011.0,1011.8,0.0
202410011000,113,320,15,-9,10000,-9,-9,21,8,3,7,2000,5,6,5500,8,4,9000,-9,-9,-9,19.1,15.3,7.9,1011.4,1012.2,0.0
202410011100,113,320,15,-9,10000,-9,-9,-9,8,1,6,2500,6,3,8000,8,4,12000,-9,-9,-9,19.1,14.5,7.5,1011.8,1012.6,-9.0
202410011200,113,300,11,-9,10000,-9,-9,-9,8,1,6,3000,6,3,6500,8,4,9000,-9,-9,-9,19.1,13.6,7.0,1012.0,1012.8,-9.0
202410011300,113,300,14,-9,10000,-9,-9,-9,7,2,6,2500,6,3,7000,7,4,11000,-9,-9,-9,19.2,13.7,7.0,1011.7,1012.6,-9.0
202410011400,113,300,12,-9,10000,-9,-9,-9,6,5,4,15000,6,0,20000,-9,-9,-9,-9,-9,-9,18.8,11.2,6.1,1011.6,1012.4,-9.0
202410011500,113,300,15,-9,10000,-9,-9,-9,4,1,4,14000,4,0,20000,-9,-9,-9,-9,-9,-9,20.7,11.5,5.6,1011.4,1012.2,-9.0
202410011600,113,310,13,-9,10000,-9,-9,-9,4,1,4,15000,4,0,20000,-9,-9,-9,-9,-9,-9,19.8,9.6,5.2,1011.3,1012.1,-9.0
202410011700,113,300,14,-9,10000,-9,-9,-9,3,3,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.7,6.0,4.1,1011.9,1012.7,-9.0
202410011800,113,300,15,-9,10000,-9,-9,-9,2,2,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.4,5.8,4.4,1012.7,1013.5,-9.0
202410011900,113,310,15,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.4,5.5,4.5,1013.5,1014.3,-9.0
202410012000,113,310,17,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,16.6,6.3,5.1,1014.4,1015.2,-9.0
202410012100,113,330,17,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,16.0,7.6,5.8,1015.2,1016.1,-9.0
202410012200,113,310,12,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15.7,8.0,6.0,1015.9,1016.7,-9.0
202410012300,113,310,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15.2,7.5,6.0,1015.8,1016.6,-9.0
202410020000,113,310,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.8,7.3,6.1,1015.8,1016.6,-9.0
202410020100,113,10,5,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.9,8.4,6.5,1015.6,1016.4,-9.0
202410020200,113,360,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.9,7.4,6.1,1016.0,1016.8,-9.0
202410020300,113,360,8,-9,10000,-9,-9,-9,4,4,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.8,5.0,5.2,1016.2,1017.1,-9.0
202410020400,113,350,8,-9,10000,-9,-9,-9,2,2,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.4,5.3,5.4,1016.4,1017.2,-9.0
202410020500,113,350,10,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.2,4.1,5.1,1016.9,1017.8,-9.0
202410020600,113,350,9,-9,10000,-9,-9,-9,3,3,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.9,4.6,5.3,1017.4,1018.3,-9.0
202410020700,113,340,10,-9,10000,-9,-9,-9,3,3,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.7,4.6,5.4,1018.2,1019.0,-9.0
202410020800,113,350,8,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.7,4.8,5.2,1019.0,1019.8,-9.0
202410020900,113,340,9,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,15.6,4.1,4.6,1019.4,1020.2,-9.0
202410021000,113,350,10,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,16.3,5.6,4.9,1019.8,1020.6,-9.0
202410021100,113,340,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16.4,4.0,4.4,1020.1,1020.9,-9.0
202410021200,113,340,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.1,3.9,4.2,1019.9,1020.8,-9.0
202410021300,113,320,11,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.5,3.6,4.0,1019.4,1020.2,-9.0
202410021400,113,330,13,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.4,3.5,3.7,1018.9,1019.7,-9.0
202410021500,113,340,11,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.0,1.2,3.0,1018.5,1019.4,-9.0
202410021600,113,330,12,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.7,1.3,3.1,1018.5,1019.3,-9.0
202410021700,113,340,11,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.2,0.8,3.1,1018.8,1019.7,-9.0
202410021800,113,340,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.2,1.0,3.4,1019.2,1020.0,-9.0
202410021900,113,350,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16.5,1.8,3.7,1019.9,1020.7,-9.0
202410022000,113,350,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16.2,2.0,3.9,1020.7,1021.5,-9.0
202410022100,113,350,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15.3,3.5,4.5,1021.3,1022.1,-9.0
202410022200,113,350,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.8,4.0,4.8,1021.7,1022.6,-9.0
202410022300,113,350,5,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.7,4.0,5.2,1022.0,1022.9,-9.0
202410030000,113,360,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.7,2.4,4.6,1022.0,1022.9,-9.0
202410030100,113,360,6,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.0,3.5,5.3,1022.1,1022.9,-9.0
202410030200,113,40,3,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,12.6,4.5,5.8,1021.9,1022.8,-9.0
202410030300,113,40,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.1,4.5,5.6,1021.8,1022.6,-9.0
202410030400,113,50,3,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,12.4,5.7,6.4,1022.0,1022.8,-9.0
202410030500,113,40,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.0,6.0,6.3,1022.0,1022.8,-9.0
202410030600,113,30,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,12.6,7.0,6.9,1022.4,1023.2,-9.0
202410030700,113,50,11,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,12.7,8.5,7.6,1022.6,1023.4,-9.0
202410030800,113,40,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.2,8.5,7.3,1022.7,1023.6,-9.0
202410030900,113,50,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.7,9.6,7.2,1023.0,1023.8,-9.0
202410031000,113,30,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16.6,9.8,6.4,1023.0,1023.8,-9.0
202410031100,113,30,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.2,9.6,5.7,1022.9,1023.8,-9.0
202410031200,113,360,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.5,10.1,5.4,1022.3,1023.2,-9.0
202410031300,113,350,6,-9,10000,-9,-9,-9,2,2,6,4500,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.1,9.6,5.4,1021.9,1022.7,-9.0
202410031400,113,360,4,-9,10000,-9,-9,-9,3,2,6,4000,3,3,8000,-9,-9,-9,-9,-9,-9,19.8,8.9,4.9,1021.4,1022.3,-9.0
202410031500,113,280,10,-9,10000,-9,-9,-9,3,3,6,4500,-9,-9,-9,-9,-9,-9,-9,-9,-9,21.1,10.4,5.0,1021.2,1022.0,-9.0
202410031600,113,280,8,-9,10000,-9,-9,-9,6,1,6,4500,6,0,18000,-9,-9,-9,-9,-9,-9,19.6,10.4,5.5,1021.0,1021.9,-9.0
202410031700,113,270,7,-9,10000,-9,-9,-9,4,1,6,6000,4,0,19000,-9,-9,-9,-9,-9,-9,20.0,10.2,5.3,1021.4,1022.2,-9.0
202410031800,113,280,4,-9,10000,-9,-9,-9,5,2,6,4500,5,0,20000,-9,-9,-9,-9,-9,-9,18.8,10.3,5.8,1021.3,1022.1,-9.0
202410031900,113,290,5,-9,10000,-9,-9,-9,2,2,6,6000,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.2,9.5,6.1,1021.3,1022.1,-9.0
202410032000,113,270,4,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.4,10.4,6.4,1021.6,1022.5,-9.0
202410032100,113,110,5,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.6,11.4,6.7,1022.1,1022.9,-9.0
202410032200,113,140,5,-9,10000,-9,-9,-9,3,1,6,3500,3,6,6000,-9,-9,-9,-9,-9,-9,16.4,12.0,7.5,1022.5,1023.4,-9.0
202410032300,113,160,3,-9,10000,-9,-9,-9,3,1,6,3500,3,6,6000,-9,-9,-9,-9,-9,-9,16.6,11.9,7.4,1022.4,1023.2,-9.0
202410040000,113,140,3,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15.4,11.8,7.9,1022.2,1023.0,-9.0
202410040100,113,90,5,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15.9,12.6,8.1,1022.4,1023.2,-9.0
202410040200,113,50,4,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.8,13.0,8.9,1023.0,1023.8,-9.0
202410040300,113,60,5,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.3,12.4,8.8,1023.4,1024.3,-9.0
202410040400,113,60,6,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.1,12.0,8.7,1023.7,1024.6,-9.0
202410040500,113,60,6,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.9,12.2,8.9,1024.0,1024.8,-9.0
202410040600,113,50,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.5,11.8,8.4,1024.3,1025.1,-9.0
202410040700,113,40,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.5,10.6,7.7,1024.4,1025.2,-9.0
202410040800,113,30,12,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15.3,10.5,7.3,1024.7,1025.5,-9.0
202410040900,113,40,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16.3,10.4,6.8,1025.2,1026.1,-9.0
202410041000,113,30,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.9,10.2,6.1,1025.2,1026.1,-9.0
202410041100,113,40,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19.3,9.8,5.4,1025.4,1026.3,-9.0
202410041200,113,30,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20.5,7.9,4.4,1024.9,1025.8,-9.0
202410041300,113,50,4,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21.3,6.6,3.9,1024.3,1025.1,-9.0
